
---------- Begin Simulation Statistics ----------
simSeconds                                   1.189565                       # Number of seconds simulated (Second)
simTicks                                 1189564873468                       # Number of ticks simulated (Tick)
finalTick                                1189564873468                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    590.11                       # Real time elapsed on the host (Second)
hostTickRate                               2015841384                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8656072                       # Number of bytes of host memory used (Byte)
simInsts                                    106570754                       # Number of instructions simulated (Count)
simOps                                      183124725                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   180595                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     310324                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                         13333                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         89219597                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.837187                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.194477                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       244830759                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                  2080658                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      223681338                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 403231                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             63786681                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         123026186                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved              686695                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            89197986                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.507695                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.612722                       # Number of insts issued each cycle (Count)
system.cpu.branchPred.corrected_0::CallIndirect          328      0.04%      1.23% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::DirectCond       722577     98.35%     99.57% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::DirectUncond         1112      0.15%     99.72% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::IndirectCond            0      0.00%     99.72% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::IndirectUncond         2023      0.28%    100.00% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::total       734728                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.earlyResteers_0::NoBranch            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::Return            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::CallDirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::CallIndirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::DirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::DirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::IndirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::IndirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::total            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.committed_0::NoBranch          273      0.00%      0.00% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::Return       856342      4.43%      4.43% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::CallDirect       854580      4.42%      8.85% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::CallIndirect         1767      0.01%      8.86% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::DirectCond     15698718     81.22%     90.08% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::DirectUncond      1836600      9.50%     99.58% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::IndirectCond            0      0.00%     99.58% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::IndirectUncond        80676      0.42%    100.00% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::total     19328956                       # Number of branches finally committed  (Count)
system.cpu.branchPred.mispredicted_0::NoBranch          273      0.04%      0.04% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::Return         5871      0.87%      0.91% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::CallDirect         1289      0.19%      1.11% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::CallIndirect          288      0.04%      1.15% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::DirectCond       661916     98.49%     99.64% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::DirectUncond          553      0.08%     99.72% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::IndirectCond            0      0.00%     99.72% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::IndirectUncond         1876      0.28%    100.00% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::total       672066                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.targetProvider_0::NoTarget     12616821     44.51%     44.51% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::BTB     14408292     50.82%     95.33% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::RAS      1236610      4.36%     99.69% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::Indirect        87243      0.31%    100.00% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::total     28348966                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetWrong_0::NoBranch       380380     51.93%     51.93% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::Return       345646     47.19%     99.13% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::CallDirect         5915      0.81%     99.93% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::CallIndirect          482      0.07%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::DirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::DirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::IndirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::IndirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::total       732423                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.condPredicted          22477837                       # Number of conditional branches predicted (Count)
system.cpu.branchPred.condPredictedTaken      9891042                       # Number of conditional branches predicted as taken (Count)
system.cpu.branchPred.condIncorrect            734728                       # Number of conditional branches incorrect (Count)
system.cpu.branchPred.predTakenBTBMiss           4695                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu.branchPred.NotTakenMispredicted       388541                       # Number branches predicted 'not taken' but turned out to be taken (Count)
system.cpu.branchPred.TakenMispredicted        346187                       # Number branches predicted taken but are actually not taken (Count)
system.cpu.branchPred.BTBLookups             28348966                       # Number of BTB lookups (Count)
system.cpu.branchPred.BTBUpdates               379799                       # Number of BTB updates (Count)
system.cpu.branchPred.BTBHits                22158107                       # Number of BTB hits (Count)
system.cpu.branchPred.BTBHitRatio            0.781620                       # BTB Hit Ratio (Ratio)
system.cpu.branchPred.BTBMispredicted            5912                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu.branchPred.indirectLookups          102335                       # Number of indirect predictor lookups. (Count)
system.cpu.branchPred.indirectHits              87243                       # Number of indirect target hits. (Count)
system.cpu.branchPred.indirectMisses            15092                       # Number of indirect misses. (Count)
system.cpu.branchPred.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu.branchPred.btb.lookups::NoBranch         2667      0.01%      0.01% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::Return      1236614      4.36%      4.37% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::CallDirect      1392965      4.91%      9.29% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::CallIndirect         2807      0.01%      9.30% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::DirectCond     22475170     79.28%     88.58% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::DirectUncond      3139215     11.07%     99.65% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::IndirectCond            0      0.00%     99.65% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::IndirectUncond        99528      0.35%    100.00% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::total     28348966                       # Number of BTB lookups (Count)
system.cpu.branchPred.btb.misses::NoBranch          546      0.01%      0.01% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::Return      1236404     19.97%     19.98% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::CallDirect         3461      0.06%     20.04% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::CallIndirect         2807      0.05%     20.08% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::DirectCond      4846196     78.28%     98.36% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::DirectUncond         1917      0.03%     98.39% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::IndirectCond            0      0.00%     98.39% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::IndirectUncond        99528      1.61%    100.00% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::total       6190859                       # Number of BTB misses (Count)
system.cpu.branchPred.btb.updates::NoBranch            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::Return            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::CallDirect         2297      0.60%      0.60% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::CallIndirect            0      0.00%      0.60% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::DirectCond       376390     99.10%     99.71% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::DirectUncond         1112      0.29%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::IndirectCond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::IndirectUncond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::total       379799                       # Number of BTB updates (Count)
system.cpu.branchPred.btb.mispredict::NoBranch            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::Return            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::CallDirect         2297      0.60%      0.60% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::CallIndirect            0      0.00%      0.60% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::DirectCond       376390     99.10%     99.71% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::DirectUncond         1112      0.29%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::IndirectCond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::IndirectUncond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::total       379799                       # Number of BTB mispredictions. No target found or target wrong. (Count)
